City Name,Package,Variety,Origin,Item Size,Date,City Name,Package,Variety,Origin,Item Size,Color,year,month,真实价格,预测价格,误差(预测-真实)
BALTIMORE,24 inch bins,FAIRYTALE,VIRGINIA,xlge,11/19/16,1.0,5.0,3.0,22.0,6.0,0.0,2016,11,215.0,217.7477,2.7476959228515625
NEW YORK,1/2 bushel cartons,MINIATURE,OHIO,sml,11/5/16,9.0,2.0,7.0,17.0,5.0,2.0,2016,11,18.0,19.972496,1.9724960327148438
BOSTON,24 inch bins,BIG MACK TYPE,MASSACHUSETTS,xlge,10/8/16,2.0,5.0,0.0,9.0,6.0,0.0,2016,10,272.5,272.3312,-0.168792724609375
DALLAS,24 inch bins,CINDERELLA,TEXAS,jbo,10/8/16,5.0,5.0,2.0,20.0,1.0,0.0,2016,10,150.0,143.35968,-6.64031982421875
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,sml,11/5/16,2.0,7.0,4.0,9.0,5.0,0.0,2016,11,187.5,187.48329,-0.0167083740234375
NEW YORK,36 inch bins,PIE TYPE,OHIO,sml,10/8/16,9.0,7.0,9.0,17.0,5.0,0.0,2016,10,220.0,232.25305,12.2530517578125
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,med-lge,11/5/16,0.0,5.0,4.0,11.0,4.0,0.0,2016,11,152.375,151.67047,-0.70452880859375
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,sml,10/22/16,1.0,2.0,7.0,8.0,5.0,2.0,2016,10,15.0,15.306074,0.3060741424560547
COLUMBIA,36 inch bins,HOWDEN TYPE,VIRGINIA,lge,9/30/17,4.0,7.0,4.0,22.0,2.0,0.0,2017,9,150.0,149.05992,-0.9400787353515625
CHICAGO,1/2 bushel cartons,MINIATURE,OHIO,sml,11/5/16,3.0,2.0,7.0,17.0,5.0,0.0,2016,11,17.0,17.252398,0.2523975372314453
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,sml,10/15/16,1.0,2.0,7.0,8.0,5.0,2.0,2016,10,15.0,15.306074,0.3060741424560547
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,PENNSYLVANIA,,10/15/16,1.0,0.0,9.0,18.0,5.0,0.0,2016,10,17.75,19.034245,1.2842445373535156
ST. LOUIS,36 inch bins,HOWDEN TYPE,MICHIGAN,xlge,9/27/16,12.0,7.0,4.0,11.0,6.0,0.0,2016,9,125.0,122.304245,-2.6957550048828125
BALTIMORE,24 inch bins,BIG MACK TYPE,MARYLAND,lge,10/8/16,1.0,5.0,0.0,8.0,2.0,2.0,2016,10,50.0,50.511185,0.5111846923828125
DALLAS,36 inch bins,HOWDEN WHITE TYPE,TEXAS,jbo,10/22/16,5.0,7.0,5.0,20.0,1.0,2.0,2016,10,160.0,155.47464,-4.525360107421875
BOSTON,1/2 bushel cartons,MINIATURE,MASSACHUSETTS,sml,10/15/16,2.0,2.0,7.0,9.0,5.0,2.0,2016,10,16.5,16.757366,0.2573661804199219
COLUMBIA,24 inch bins,KNUCKLE HEAD,PENNSYLVANIA,med,10/1/16,4.0,5.0,6.0,18.0,3.0,0.0,2016,10,125.0,134.84245,9.842453002929688
COLUMBIA,bushel cartons,PIE TYPE,MICHIGAN,med-lge,11/5/16,4.0,13.0,9.0,11.0,4.0,0.0,2016,11,19.0,16.413359,-2.586641311645508
BOSTON,36 inch bins,PIE TYPE,MASSACHUSETTS,med-lge,9/16/17,2.0,7.0,9.0,9.0,4.0,0.0,2017,9,285.0,284.42126,-0.5787353515625
ATLANTA,24 inch bins,HOWDEN TYPE,ALABAMA,med,10/15/16,0.0,5.0,4.0,0.0,3.0,0.0,2016,10,142.5,142.02014,-0.4798583984375
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,exjbo,10/8/16,2.0,7.0,4.0,2.0,0.0,0.0,2016,10,180.0,178.3053,-1.6947021484375
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,xlge,10/29/16,2.0,7.0,4.0,2.0,6.0,0.0,2016,10,180.0,177.87106,-2.128936767578125
COLUMBIA,24 inch bins,BLUE TYPE,PENNSYLVANIA,med-lge,10/22/16,4.0,5.0,1.0,18.0,4.0,0.0,2016,10,200.0,199.14293,-0.8570709228515625
BOSTON,36 inch bins,PIE TYPE,MICHIGAN,med-lge,10/15/16,2.0,7.0,9.0,11.0,4.0,0.0,2016,10,265.0,261.15106,-3.84893798828125
COLUMBIA,24 inch bins,MIXED HEIRLOOM VARIETIES,NORTH CAROLINA,med,10/8/16,4.0,5.0,8.0,16.0,3.0,0.0,2016,10,200.0,200.96976,0.969757080078125
COLUMBIA,36 inch bins,HOWDEN TYPE,NORTH CAROLINA,lge,10/22/16,4.0,7.0,4.0,16.0,2.0,0.0,2016,10,145.0,142.11497,-2.8850250244140625
BOSTON,36 inch bins,HOWDEN TYPE,MICHIGAN,xlge,9/23/17,2.0,7.0,4.0,11.0,6.0,0.0,2017,9,187.5,189.45634,1.9563446044921875
SAN FRANCISCO,1/2 bushel cartons,MINIATURE,CALIFORNIA,,11/12/16,11.0,2.0,7.0,1.0,5.0,0.0,2016,11,21.0,19.464724,-1.5352764129638672
COLUMBIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,exjbo,10/15/16,4.0,7.0,4.0,18.0,0.0,0.0,2016,10,200.0,200.43713,0.4371337890625
BALTIMORE,24 inch bins,BIG MACK TYPE,MARYLAND,,9/24/16,1.0,5.0,0.0,8.0,5.0,2.0,2016,9,55.0,54.927883,-0.07211685180664062
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,exjbo,10/29/16,2.0,7.0,4.0,2.0,0.0,0.0,2016,10,175.0,178.3053,3.3052978515625
ST. LOUIS,1/2 bushel cartons,MINIATURE,ILLINOIS,,9/28/16,12.0,2.0,7.0,6.0,5.0,0.0,2016,9,13.75,13.787,0.03699970245361328
CHICAGO,24 inch bins,PIE TYPE,ILLINOIS,med,12/10/16,3.0,5.0,9.0,6.0,3.0,0.0,2016,12,200.0,200.54813,0.548126220703125
LOS ANGELES,36 inch bins,CINDERELLA,CALIFORNIA,med,9/30/17,7.0,7.0,2.0,1.0,3.0,0.0,2017,9,250.0,242.79561,-7.2043914794921875
DETROIT,24 inch bins,PIE TYPE,MICHIGAN,sml,10/29/16,6.0,5.0,9.0,11.0,5.0,0.0,2016,10,150.0,156.38396,6.3839569091796875
BOSTON,24 inch bins,PIE TYPE,VERMONT,sml,10/29/16,2.0,5.0,9.0,21.0,5.0,0.0,2016,10,175.0,176.92769,1.9276885986328125
BALTIMORE,24 inch bins,BIG MACK TYPE,MARYLAND,,10/8/16,1.0,5.0,0.0,8.0,5.0,2.0,2016,10,55.0,55.17268,0.17267990112304688
BOSTON,36 inch bins,PIE TYPE,MICHIGAN,med-lge,10/1/16,2.0,7.0,9.0,11.0,4.0,0.0,2016,10,265.0,261.15106,-3.84893798828125
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,DELAWARE,,10/8/16,1.0,0.0,9.0,4.0,5.0,0.0,2016,10,15.0,15.921199,0.921198844909668
SAN FRANCISCO,bushel baskets,MINIATURE,CALIFORNIA,,10/22/16,11.0,12.0,7.0,1.0,5.0,2.0,2016,10,46.5,44.57837,-1.921630859375
COLUMBIA,24 inch bins,CINDERELLA,NORTH CAROLINA,med,9/24/16,4.0,5.0,2.0,16.0,3.0,0.0,2016,9,170.0,169.83636,-0.16363525390625
NEW YORK,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,lge,9/16/17,9.0,7.0,4.0,18.0,2.0,0.0,2017,9,170.0,158.99673,-11.003265380859375
BOSTON,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,lge,9/24/16,2.0,7.0,4.0,18.0,2.0,0.0,2016,9,150.0,157.77954,7.779541015625
SAN FRANCISCO,40 lb cartons,MINIATURE,CALIFORNIA,,10/15/16,11.0,8.0,7.0,1.0,5.0,0.0,2016,10,32.5,31.91387,-0.5861301422119141
COLUMBIA,24 inch bins,CINDERELLA,NORTH CAROLINA,med,10/29/16,4.0,5.0,2.0,16.0,3.0,0.0,2016,10,170.0,169.03293,-0.967071533203125
BOSTON,36 inch bins,HOWDEN TYPE,MICHIGAN,xlge,10/22/16,2.0,7.0,4.0,11.0,6.0,0.0,2016,10,170.0,171.77332,1.7733154296875
SAN FRANCISCO,36 inch bins,PIE TYPE,CALIFORNIA,sml,9/16/17,11.0,7.0,9.0,1.0,5.0,0.0,2017,9,260.0,330.96033,70.9603271484375
SAN FRANCISCO,36 inch bins,CINDERELLA,CALIFORNIA,,9/30/17,11.0,7.0,2.0,1.0,5.0,0.0,2017,9,192.5,220.51178,28.01177978515625
DALLAS,24 inch bins,MIXED HEIRLOOM VARIETIES,TEXAS,med,10/15/16,5.0,5.0,8.0,20.0,3.0,0.0,2016,10,150.0,145.08348,-4.9165191650390625
COLUMBIA,36 inch bins,HOWDEN TYPE,NORTH CAROLINA,jbo,10/1/16,4.0,7.0,4.0,16.0,1.0,0.0,2016,10,160.0,160.31383,0.3138275146484375
CHICAGO,1/2 bushel cartons,MINIATURE,MICHIGAN,sml,9/16/17,3.0,2.0,7.0,11.0,5.0,0.0,2017,9,18.0,18.370684,0.3706836700439453
CHICAGO,24 inch bins,PIE TYPE,ILLINOIS,med,11/19/16,3.0,5.0,9.0,6.0,3.0,0.0,2016,11,200.0,201.2692,1.269195556640625
COLUMBIA,24 inch bins,BLUE TYPE,PENNSYLVANIA,med-lge,10/8/16,4.0,5.0,1.0,18.0,4.0,0.0,2016,10,200.0,199.14293,-0.8570709228515625
BOSTON,1 1/9 bushel cartons,PIE TYPE,MASSACHUSETTS,sml,9/24/16,2.0,0.0,9.0,9.0,5.0,0.0,2016,9,15.5,15.04993,-0.4500703811645508
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,med-lge,10/1/16,2.0,7.0,4.0,2.0,4.0,0.0,2016,10,150.0,148.97633,-1.0236663818359375
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,exjbo,10/15/16,2.0,7.0,4.0,2.0,0.0,0.0,2016,10,180.0,178.3053,-1.6947021484375
COLUMBIA,1/2 bushel cartons,MINIATURE,MICHIGAN,,9/30/17,4.0,2.0,7.0,11.0,5.0,0.0,2017,9,21.0,18.88994,-2.1100597381591797
BALTIMORE,24 inch bins,BIG MACK TYPE,VIRGINIA,jbo,10/29/16,1.0,5.0,0.0,22.0,1.0,2.0,2016,10,55.0,55.074898,0.07489776611328125
SAN FRANCISCO,24 inch bins,MIXED HEIRLOOM VARIETIES,CALIFORNIA,,11/5/16,11.0,5.0,8.0,1.0,5.0,0.0,2016,11,150.0,154.368,4.3679962158203125
CHICAGO,1 1/9 bushel cartons,PIE TYPE,ILLINOIS,med,10/8/16,3.0,0.0,9.0,6.0,3.0,0.0,2016,10,17.5,19.90743,2.407430648803711
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,jbo,10/8/16,2.0,7.0,4.0,2.0,1.0,0.0,2016,10,180.0,179.69882,-0.301177978515625
DETROIT,24 inch bins,PIE TYPE,MICHIGAN,sml,10/8/16,6.0,5.0,9.0,11.0,5.0,0.0,2016,10,150.0,156.38396,6.3839569091796875
BALTIMORE,24 inch bins,PIE TYPE,MARYLAND,sml,9/23/17,1.0,5.0,9.0,8.0,5.0,0.0,2017,9,200.0,201.37802,1.378021240234375
BALTIMORE,24 inch bins,CINDERELLA,MEXICO,xlge,8/26/17,1.0,5.0,2.0,10.0,6.0,0.0,2017,8,275.0,278.99744,3.9974365234375
DETROIT,24 inch bins,PIE TYPE,MICHIGAN,sml,9/23/17,6.0,5.0,9.0,11.0,5.0,0.0,2017,9,149.5,161.1671,11.667098999023438
SAN FRANCISCO,36 inch bins,CINDERELLA,CALIFORNIA,,9/16/17,11.0,7.0,2.0,1.0,5.0,0.0,2017,9,255.0,220.51178,-34.48822021484375
BOSTON,36 inch bins,PIE TYPE,PENNSYLVANIA,sml,10/15/16,2.0,7.0,9.0,18.0,5.0,0.0,2016,10,202.5,200.89098,-1.6090240478515625
CHICAGO,1 1/9 bushel cartons,PIE TYPE,OHIO,med,11/12/16,3.0,0.0,9.0,17.0,3.0,0.0,2016,11,22.5,20.724077,-1.7759227752685547
LOS ANGELES,36 inch bins,FAIRYTALE,CALIFORNIA,med,9/30/17,7.0,7.0,3.0,1.0,3.0,0.0,2017,9,250.0,255.54196,5.541961669921875
DALLAS,36 inch bins,HOWDEN TYPE,TEXAS,jbo,10/29/16,5.0,7.0,4.0,20.0,1.0,0.0,2016,10,130.0,150.35924,20.359237670898438
BALTIMORE,24 inch bins,,MARYLAND,lge,4/29/17,1.0,5.0,4.0,8.0,2.0,0.0,2017,4,275.0,270.9407,-4.059295654296875
NEW YORK,1 1/9 bushel crates,MINIATURE,NEW YORK,sml,10/15/16,9.0,1.0,7.0,15.0,5.0,0.0,2016,10,18.0,18.263363,0.2633628845214844
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,OHIO,med,10/22/16,1.0,0.0,9.0,17.0,3.0,0.0,2016,10,17.0,16.025211,-0.9747886657714844
LOS ANGELES,35 lb cartons,MINIATURE,CALIFORNIA,,9/30/17,7.0,6.0,7.0,1.0,5.0,2.0,2017,9,24.5,24.918783,0.41878318786621094
CHICAGO,1 1/9 bushel cartons,PIE TYPE,ILLINOIS,med,10/15/16,3.0,0.0,9.0,6.0,3.0,0.0,2016,10,17.5,19.90743,2.407430648803711
DETROIT,24 inch bins,PIE TYPE,MICHIGAN,lge,10/8/16,6.0,5.0,9.0,11.0,2.0,0.0,2016,10,107.5,129.36458,21.864578247070312
COLUMBIA,1/2 bushel cartons,MINIATURE,PENNSYLVANIA,,9/23/17,4.0,2.0,7.0,18.0,5.0,0.0,2017,9,15.0,16.381065,1.3810653686523438
CHICAGO,1/2 bushel cartons,MINIATURE,MICHIGAN,sml,9/24/16,3.0,2.0,7.0,11.0,5.0,0.0,2016,9,17.0,18.278702,1.2787017822265625
LOS ANGELES,24 inch bins,HOWDEN TYPE,CALIFORNIA,med,9/24/16,7.0,5.0,4.0,1.0,3.0,0.0,2016,9,125.0,125.612335,0.612335205078125
LOS ANGELES,each,BIG MACK TYPE,CALIFORNIA,sml,10/29/16,7.0,14.0,0.0,1.0,5.0,0.0,2016,10,0.55,0.56215054,0.01215053796768184
DALLAS,50 lb cartons,PIE TYPE,MICHIGAN,med,10/8/16,5.0,9.0,9.0,11.0,3.0,0.0,2016,10,30.5,28.724215,-1.7757854461669922
DALLAS,24 inch bins,HOWDEN TYPE,TEXAS,jbo,10/15/16,5.0,5.0,4.0,20.0,1.0,0.0,2016,10,150.0,150.79962,0.79962158203125
BOSTON,24 inch bins,PIE TYPE,PENNSYLVANIA,sml,10/1/16,2.0,5.0,9.0,18.0,5.0,0.0,2016,10,175.0,173.32483,-1.6751708984375
SAN FRANCISCO,36 inch bins,BLUE TYPE,CALIFORNIA,med,9/30/17,11.0,7.0,1.0,1.0,3.0,0.0,2017,9,200.0,201.24084,1.2408447265625
SAN FRANCISCO,1/2 bushel cartons,MINIATURE,CALIFORNIA,,11/5/16,11.0,2.0,7.0,1.0,5.0,2.0,2016,11,20.0,19.765095,-0.23490524291992188
BALTIMORE,24 inch bins,BIG MACK TYPE,MARYLAND,jbo,10/8/16,1.0,5.0,0.0,8.0,1.0,2.0,2016,10,55.0,55.154274,0.15427398681640625
CHICAGO,1 1/9 bushel cartons,PIE TYPE,ILLINOIS,med,11/12/16,3.0,0.0,9.0,6.0,3.0,0.0,2016,11,17.0,16.632467,-0.36753273010253906
NEW YORK,36 inch bins,HOWDEN TYPE,NEW YORK,med-lge,10/1/16,9.0,7.0,4.0,15.0,4.0,0.0,2016,10,140.0,132.82558,-7.1744232177734375
COLUMBIA,36 inch bins,HOWDEN TYPE,NORTH CAROLINA,med,10/1/16,4.0,7.0,4.0,16.0,3.0,0.0,2016,10,140.0,140.38226,0.38226318359375
BALTIMORE,24 inch bins,FAIRYTALE,MARYLAND,xlge,10/29/16,1.0,5.0,3.0,8.0,6.0,0.0,2016,10,230.0,242.02869,12.0286865234375
COLUMBIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,med,10/15/16,4.0,7.0,4.0,18.0,3.0,0.0,2016,10,150.0,142.8454,-7.15460205078125
SAN FRANCISCO,36 inch bins,HOWDEN TYPE,CALIFORNIA,lge,9/23/17,11.0,7.0,4.0,1.0,2.0,0.0,2017,9,120.0,122.4307,2.4307022094726562
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,med,9/24/16,2.0,7.0,4.0,9.0,3.0,0.0,2016,9,202.5,200.69072,-1.8092803955078125
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,,9/16/17,1.0,2.0,7.0,8.0,5.0,0.0,2017,9,18.0,16.241634,-1.7583656311035156
BOSTON,24 inch bins,FAIRYTALE,MASSACHUSETTS,xlge,10/29/16,2.0,5.0,3.0,9.0,6.0,2.0,2016,10,272.5,272.36172,-0.138275146484375
NEW YORK,bushel cartons,MINIATURE,OHIO,sml,9/9/17,9.0,13.0,7.0,17.0,5.0,0.0,2017,9,32.0,34.68413,2.684131622314453
PHILADELPHIA,36 inch bins,HOWDEN TYPE,NEW JERSEY,med-lge,10/1/16,10.0,7.0,4.0,13.0,4.0,0.0,2016,10,140.0,137.47588,-2.5241241455078125
DALLAS,24 inch bins,HOWDEN TYPE,TEXAS,sml,10/22/16,5.0,5.0,4.0,20.0,5.0,0.0,2016,10,125.0,129.50955,4.509552001953125
DALLAS,36 inch bins,PIE TYPE,TEXAS,med,10/29/16,5.0,7.0,9.0,20.0,3.0,0.0,2016,10,250.0,285.09607,35.0960693359375
DETROIT,1 1/9 bushel cartons,MIXED HEIRLOOM VARIETIES,MICHIGAN,sml,9/16/17,6.0,0.0,8.0,11.0,5.0,0.0,2017,9,20.0,20.113838,0.11383819580078125
BALTIMORE,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,lge,10/1/16,1.0,7.0,4.0,18.0,2.0,0.0,2016,10,160.0,153.71585,-6.284149169921875
BOSTON,36 inch bins,PIE TYPE,VERMONT,sml,10/15/16,2.0,7.0,9.0,21.0,5.0,0.0,2016,10,220.0,211.62796,-8.372039794921875
CHICAGO,1 1/9 bushel cartons,PIE TYPE,MICHIGAN,med,9/23/17,3.0,0.0,9.0,11.0,3.0,0.0,2017,9,18.0,15.237397,-2.7626028060913086
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,med,10/8/16,2.0,7.0,4.0,2.0,3.0,0.0,2016,10,150.0,153.12596,3.1259613037109375
COLUMBIA,36 inch bins,HOWDEN TYPE,VIRGINIA,xlge,9/16/17,4.0,7.0,4.0,22.0,6.0,0.0,2017,9,155.0,152.60774,-2.3922576904296875
BOSTON,1 1/9 bushel cartons,PIE TYPE,MASSACHUSETTS,sml,10/1/16,2.0,0.0,9.0,9.0,5.0,0.0,2016,10,15.5,15.011662,-0.4883384704589844
COLUMBIA,24 inch bins,HOWDEN WHITE TYPE,VIRGINIA,sml,9/30/17,4.0,5.0,5.0,22.0,5.0,2.0,2017,9,200.0,199.35284,-0.64715576171875
COLUMBIA,24 inch bins,CINDERELLA,PENNSYLVANIA,lge,9/30/17,4.0,5.0,2.0,18.0,2.0,0.0,2017,9,175.0,168.90268,-6.097320556640625
ST. LOUIS,36 inch bins,HOWDEN TYPE,MICHIGAN,xlge,9/26/16,12.0,7.0,4.0,11.0,6.0,0.0,2016,9,125.0,122.304245,-2.6957550048828125
LOS ANGELES,36 inch bins,HOWDEN TYPE,CALIFORNIA,lge,9/30/17,7.0,7.0,4.0,1.0,2.0,0.0,2017,9,122.5,130.75511,8.255111694335938
BOSTON,36 inch bins,PIE TYPE,MICHIGAN,med-lge,10/29/16,2.0,7.0,9.0,11.0,4.0,0.0,2016,10,265.0,261.15106,-3.84893798828125
LOS ANGELES,36 inch bins,BIG MACK TYPE,CALIFORNIA,,9/30/17,7.0,7.0,0.0,1.0,5.0,0.0,2017,9,0.675,9.006946,8.331945610046386
COLUMBIA,24 inch bins,PIE TYPE,VIRGINIA,med,10/22/16,4.0,5.0,9.0,22.0,3.0,0.0,2016,10,200.0,198.72047,-1.2795257568359375
BOSTON,24 inch bins,KNUCKLE HEAD,MASSACHUSETTS,xlge,10/15/16,2.0,5.0,6.0,9.0,6.0,0.0,2016,10,272.5,272.326,-0.17401123046875
CHICAGO,36 inch bins,PIE TYPE,ILLINOIS,med-lge,9/9/17,3.0,7.0,9.0,6.0,4.0,0.0,2017,9,200.0,205.13525,5.13525390625
PHILADELPHIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,xlge,9/23/17,10.0,7.0,4.0,18.0,6.0,0.0,2017,9,145.0,142.00325,-2.9967498779296875
COLUMBIA,36 inch bins,HOWDEN TYPE,NORTH CAROLINA,jbo,10/29/16,4.0,7.0,4.0,16.0,1.0,0.0,2016,10,160.0,160.31383,0.3138275146484375
CHICAGO,24 inch bins,PIE TYPE,ILLINOIS,med,11/12/16,3.0,5.0,9.0,6.0,3.0,0.0,2016,11,200.0,201.2692,1.269195556640625
BOSTON,1/2 bushel cartons,MINIATURE,MASSACHUSETTS,sml,10/8/16,2.0,2.0,7.0,9.0,5.0,2.0,2016,10,16.5,16.757366,0.2573661804199219
CHICAGO,1 1/9 bushel cartons,PIE TYPE,MICHIGAN,med,12/3/16,3.0,0.0,9.0,11.0,3.0,0.0,2016,12,17.0,16.756683,-0.243316650390625
DALLAS,24 inch bins,MIXED HEIRLOOM VARIETIES,TEXAS,med,10/22/16,5.0,5.0,8.0,20.0,3.0,0.0,2016,10,150.0,145.08348,-4.9165191650390625
NEW YORK,36 inch bins,PIE TYPE,PENNSYLVANIA,med,10/1/16,9.0,7.0,9.0,18.0,3.0,0.0,2016,10,280.0,269.0976,-10.90240478515625
COLUMBIA,1/2 bushel cartons,MINIATURE,MICHIGAN,sml,10/22/16,4.0,2.0,7.0,11.0,5.0,0.0,2016,10,18.0,19.180206,1.180206298828125
BOSTON,24 inch bins,FAIRYTALE,MASSACHUSETTS,xlge,10/22/16,2.0,5.0,3.0,9.0,6.0,0.0,2016,10,272.5,273.22714,0.727142333984375
CHICAGO,1 1/9 bushel cartons,PIE TYPE,ILLINOIS,med,9/24/16,3.0,0.0,9.0,6.0,3.0,0.0,2016,9,17.0,18.802088,1.8020877838134766
ST. LOUIS,1/2 bushel cartons,MINIATURE,CANADA,,9/27/16,12.0,2.0,7.0,2.0,5.0,0.0,2016,9,15.0,14.795371,-0.20462894439697266
BOSTON,1/2 bushel cartons,FAIRYTALE,MASSACHUSETTS,sml,10/1/16,2.0,2.0,3.0,9.0,5.0,0.0,2016,10,15.5,16.349525,0.8495254516601562
COLUMBIA,24 inch bins,PIE TYPE,VIRGINIA,med,9/16/17,4.0,5.0,9.0,22.0,3.0,0.0,2017,9,200.0,199.51077,-0.489227294921875
CHICAGO,1/2 bushel cartons,MINIATURE,MICHIGAN,sml,10/15/16,3.0,2.0,7.0,11.0,5.0,0.0,2016,10,17.5,16.820955,-0.6790447235107422
CHICAGO,24 inch bins,PIE TYPE,ILLINOIS,med,11/26/16,3.0,5.0,9.0,6.0,3.0,0.0,2016,11,200.0,201.2692,1.269195556640625
COLUMBIA,1/2 bushel cartons,MINIATURE,PENNSYLVANIA,sml,10/29/16,4.0,2.0,7.0,18.0,5.0,0.0,2016,10,18.0,17.2447,-0.7553005218505859
COLUMBIA,24 inch bins,PIE TYPE,PENNSYLVANIA,lge,9/30/17,4.0,5.0,9.0,18.0,2.0,0.0,2017,9,200.0,198.61708,-1.3829193115234375
DALLAS,36 inch bins,HOWDEN TYPE,TEXAS,med-lge,9/23/17,5.0,7.0,4.0,20.0,4.0,0.0,2017,9,150.0,148.31729,-1.682708740234375
DALLAS,24 inch bins,HOWDEN TYPE,TEXAS,med,10/8/16,5.0,5.0,4.0,20.0,3.0,0.0,2016,10,137.5,135.66931,-1.8306884765625
DALLAS,24 inch bins,HOWDEN TYPE,TEXAS,sml,10/15/16,5.0,5.0,4.0,20.0,5.0,0.0,2016,10,125.0,129.50955,4.509552001953125
SAN FRANCISCO,35 lb cartons,PIE TYPE,WASHINGTON,,10/29/16,11.0,6.0,9.0,23.0,5.0,0.0,2016,10,32.5,29.5859,-2.9141006469726562
SAN FRANCISCO,36 inch bins,PIE TYPE,CALIFORNIA,sml,9/30/17,11.0,7.0,9.0,1.0,5.0,0.0,2017,9,440.0,330.96033,-109.0396728515625
COLUMBIA,36 inch bins,HOWDEN TYPE,MARYLAND,lge,9/23/17,4.0,7.0,4.0,8.0,2.0,0.0,2017,9,150.0,156.34781,6.347808837890625
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,OHIO,med,10/15/16,1.0,0.0,9.0,17.0,3.0,0.0,2016,10,17.0,16.025211,-0.9747886657714844
COLUMBIA,36 inch bins,HOWDEN TYPE,NORTH CAROLINA,jbo,9/24/16,4.0,7.0,4.0,16.0,1.0,0.0,2016,9,160.0,160.29732,0.2973175048828125
LOS ANGELES,35 lb cartons,MINIATURE,CALIFORNIA,,9/23/17,7.0,6.0,7.0,1.0,5.0,0.0,2017,9,24.5,27.751457,3.2514572143554688
CHICAGO,1 1/9 bushel cartons,PIE TYPE,MICHIGAN,med,10/1/16,3.0,0.0,9.0,11.0,3.0,0.0,2016,10,17.5,17.558634,0.05863380432128906
DALLAS,24 inch bins,HOWDEN WHITE TYPE,TEXAS,jbo,10/15/16,5.0,5.0,5.0,20.0,1.0,2.0,2016,10,150.0,152.10815,2.108154296875
BALTIMORE,24 inch bins,FAIRYTALE,VIRGINIA,xlge,10/1/16,1.0,5.0,3.0,22.0,6.0,0.0,2016,10,255.0,243.92207,-11.077926635742188
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,sml,10/15/16,1.0,2.0,7.0,8.0,5.0,2.0,2016,10,15.0,15.306074,0.3060741424560547
COLUMBIA,24 inch bins,FAIRYTALE,PENNSYLVANIA,lge,10/22/16,4.0,5.0,3.0,18.0,2.0,0.0,2016,10,175.0,178.60663,3.60662841796875
ST. LOUIS,22 lb cartons,MINIATURE,ILLINOIS,,9/26/16,12.0,4.0,7.0,6.0,5.0,2.0,2016,9,16.75,16.600046,-0.14995384216308594
COLUMBIA,36 inch bins,HOWDEN TYPE,MICHIGAN,lge,10/1/16,4.0,7.0,4.0,11.0,2.0,0.0,2016,10,150.0,146.27298,-3.727020263671875
BOSTON,24 inch bins,KNUCKLE HEAD,MASSACHUSETTS,xlge,11/5/16,2.0,5.0,6.0,9.0,6.0,0.0,2016,11,272.5,273.23697,0.736968994140625
SAN FRANCISCO,40 lb cartons,MINIATURE,CALIFORNIA,,10/1/16,11.0,8.0,7.0,1.0,5.0,2.0,2016,10,32.5,31.95643,-0.5435695648193359
BOSTON,24 inch bins,CINDERELLA,MASSACHUSETTS,xlge,10/8/16,2.0,5.0,2.0,9.0,6.0,0.0,2016,10,272.5,272.73462,0.234619140625
BOSTON,1 1/9 bushel crates,PIE TYPE,MASSACHUSETTS,sml,11/26/16,2.0,1.0,9.0,9.0,5.0,0.0,2016,11,15.5,15.230791,-0.2692089080810547
COLUMBIA,1/2 bushel cartons,MINIATURE,PENNSYLVANIA,sml,10/1/16,4.0,2.0,7.0,18.0,5.0,2.0,2016,10,18.0,18.351198,0.3511981964111328
COLUMBIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,jbo,9/30/17,4.0,7.0,4.0,18.0,1.0,0.0,2017,9,150.0,156.1584,6.1584014892578125
COLUMBIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,jbo,10/1/16,4.0,7.0,4.0,18.0,1.0,0.0,2016,10,165.0,172.46938,7.4693756103515625
